,mean,sd,hdi_5%,hdi_95%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"Lambda[43,1]",0.0,0.0,0.0,0.0,0.0,0.0,8000.0,8000.0,
"Lambda[43,2]",0.006,0.424,-0.69,0.701,0.011,0.008,1450.0,4006.0,1.0
"Lambda[43,3]",0.0,0.0,0.0,0.0,0.0,0.0,8000.0,8000.0,
"Gamma[0,0]",0.0,0.0,0.0,0.0,0.0,0.0,8000.0,8000.0,
"Gamma[0,1]",0.0,0.0,0.0,0.0,0.0,0.0,8000.0,8000.0,
"Gamma[0,2]",0.0,0.0,0.0,0.0,0.0,0.0,8000.0,8000.0,
"Gamma[0,3]",0.003,0.431,-0.696,0.718,0.011,0.008,1481.0,3417.0,1.0
"Gamma[1,0]",0.0,0.0,0.0,0.0,0.0,0.0,8000.0,8000.0,
"Gamma[1,1]",0.0,0.0,0.0,0.0,0.0,0.0,8000.0,8000.0,
"Gamma[1,2]",0.0,0.0,0.0,0.0,0.0,0.0,8000.0,8000.0,
"Gamma[1,3]",-0.021,0.412,-0.685,0.66,0.012,0.008,1279.0,3223.0,1.0
"Gamma[2,0]",0.0,0.0,0.0,0.0,0.0,0.0,8000.0,8000.0,
"Gamma[2,1]",0.0,0.0,0.0,0.0,0.0,0.0,8000.0,8000.0,
"Gamma[2,2]",0.0,0.0,0.0,0.0,0.0,0.0,8000.0,8000.0,
"Gamma[2,3]",0.008,0.434,-0.682,0.736,0.014,0.01,943.0,2348.0,1.0
"Gamma[3,0]",0.0,0.0,0.0,0.0,0.0,0.0,8000.0,8000.0,
"Gamma[3,1]",0.0,0.0,0.0,0.0,0.0,0.0,8000.0,8000.0,
"Gamma[3,2]",0.0,0.0,0.0,0.0,0.0,0.0,8000.0,8000.0,
"Gamma[3,3]",0.0,0.0,0.0,0.0,0.0,0.0,8000.0,8000.0,
"M[0,0]",0.061,0.25,-0.348,0.446,0.003,0.002,5859.0,6124.0,1.0
"M[0,1]",-0.129,0.257,-0.528,0.289,0.003,0.002,5937.0,6183.0,1.0
"M[0,2]",0.155,0.291,-0.32,0.6,0.003,0.003,6816.0,6442.0,1.0
"M[0,3]",-0.235,0.289,-0.708,0.229,0.004,0.003,6226.0,6701.0,1.0
"M[0,4]",0.073,0.297,-0.367,0.574,0.004,0.003,6815.0,6435.0,1.0
"M[0,5]",-0.137,0.278,-0.59,0.302,0.004,0.003,5486.0,5724.0,1.0
"M[0,6]",-0.179,0.266,-0.586,0.252,0.003,0.002,6259.0,6573.0,1.0
"M[0,7]",0.004,0.278,-0.423,0.447,0.004,0.003,5995.0,6295.0,1.0
"M[0,8]",-0.056,0.273,-0.511,0.35,0.003,0.003,6994.0,6454.0,1.0
"M[0,9]",0.11,0.269,-0.316,0.537,0.003,0.002,6656.0,6440.0,1.0
"M[0,10]",0.251,0.295,-0.198,0.734,0.004,0.003,6915.0,6384.0,1.0
"M[0,11]",-0.067,0.275,-0.506,0.378,0.003,0.003,6322.0,6601.0,1.0
"M[0,12]",0.051,0.307,-0.429,0.531,0.004,0.003,6146.0,6483.0,1.0
"M[0,13]",-0.149,0.277,-0.59,0.288,0.004,0.003,5586.0,6115.0,1.0
"M[0,14]",-0.033,0.276,-0.442,0.423,0.004,0.003,5622.0,6211.0,1.0
"M[0,15]",0.34,0.323,-0.21,0.829,0.004,0.003,6059.0,6401.0,1.0
"M[0,16]",-0.045,0.297,-0.503,0.442,0.004,0.003,6390.0,6157.0,1.0
"M[0,17]",0.231,0.282,-0.22,0.679,0.004,0.003,5790.0,6305.0,1.0
"M[0,18]",0.034,0.27,-0.417,0.44,0.004,0.003,5149.0,6496.0,1.0
"M[0,19]",0.016,0.305,-0.486,0.484,0.004,0.003,6317.0,6146.0,1.0
"M[0,20]",0.19,0.317,-0.309,0.668,0.004,0.003,6223.0,6409.0,1.0
"M[0,21]",0.066,0.276,-0.364,0.497,0.004,0.003,5909.0,6396.0,1.0
"M[0,22]",-0.137,0.289,-0.594,0.328,0.004,0.003,5853.0,6188.0,1.0
"M[0,23]",-0.184,0.303,-0.664,0.308,0.004,0.003,6588.0,5878.0,1.0
"M[0,24]",-0.007,0.301,-0.492,0.458,0.004,0.003,5250.0,5873.0,1.0
"M[0,25]",-0.015,0.285,-0.454,0.45,0.004,0.003,6123.0,5819.0,1.0
"M[0,26]",0.257,0.311,-0.277,0.714,0.004,0.003,6249.0,5780.0,1.0
"M[0,27]",-0.031,0.259,-0.426,0.408,0.003,0.002,6015.0,6686.0,1.0
"M[0,28]",0.136,0.272,-0.295,0.558,0.004,0.003,5683.0,6038.0,1.0
"M[0,29]",-0.187,0.341,-0.751,0.35,0.004,0.003,5767.0,6450.0,1.0
"M[0,30]",-0.079,0.31,-0.563,0.413,0.004,0.003,5423.0,6490.0,1.0
"M[0,31]",-0.135,0.3,-0.596,0.376,0.004,0.003,5891.0,5930.0,1.0
"M[0,32]",-0.026,0.377,-0.609,0.59,0.005,0.004,6082.0,5990.0,1.0
"M[0,33]",0.379,0.358,-0.165,0.978,0.004,0.003,6208.0,6432.0,1.0
"M[0,34]",-0.084,0.289,-0.543,0.379,0.004,0.003,5778.0,5730.0,1.0
"M[0,35]",-0.064,0.258,-0.452,0.364,0.003,0.002,5526.0,5916.0,1.0
"M[0,36]",-0.105,0.262,-0.522,0.31,0.003,0.002,5647.0,6686.0,1.0
"M[0,37]",-0.038,0.301,-0.554,0.403,0.004,0.003,4749.0,5508.0,1.0
"M[0,38]",0.18,0.289,-0.294,0.625,0.004,0.003,5750.0,6321.0,1.0
"M[0,39]",-0.309,0.306,-0.784,0.168,0.004,0.003,5238.0,5394.0,1.0
"M[0,40]",-0.13,0.332,-0.651,0.407,0.004,0.003,6335.0,6265.0,1.0
"M[0,41]",0.033,0.291,-0.415,0.51,0.004,0.003,6199.0,6027.0,1.0
"M[0,42]",-0.072,0.287,-0.531,0.37,0.004,0.003,5816.0,5778.0,1.0
"M[0,43]",0.028,0.281,-0.428,0.46,0.004,0.003,6202.0,6740.0,1.0
"M[1,0]",0.038,0.261,-0.371,0.462,0.003,0.002,5820.0,6338.0,1.0
"M[1,1]",-0.13,0.259,-0.538,0.286,0.003,0.002,6304.0,6446.0,1.0
"M[1,2]",0.188,0.301,-0.276,0.685,0.004,0.003,6419.0,6128.0,1.0
"M[1,3]",-0.289,0.31,-0.75,0.227,0.004,0.003,5865.0,5924.0,1.0
"M[1,4]",0.021,0.315,-0.483,0.506,0.004,0.003,7042.0,6082.0,1.0
"M[1,5]",-0.158,0.293,-0.631,0.309,0.004,0.003,5893.0,5833.0,1.0
"M[1,6]",-0.167,0.271,-0.606,0.257,0.003,0.003,6359.0,6825.0,1.0
"M[1,7]",-0.015,0.289,-0.463,0.444,0.004,0.003,6317.0,6201.0,1.0
"M[1,8]",-0.092,0.282,-0.535,0.346,0.004,0.003,6121.0,6389.0,1.0
"M[1,9]",0.095,0.282,-0.367,0.518,0.003,0.003,6618.0,6761.0,1.0
"M[1,10]",0.219,0.307,-0.261,0.705,0.004,0.003,6088.0,6472.0,1.0
"M[1,11]",-0.099,0.295,-0.556,0.364,0.004,0.003,6166.0,6147.0,1.0
"M[1,12]",0.004,0.296,-0.461,0.485,0.004,0.003,5917.0,6396.0,1.0
"M[1,13]",-0.101,0.273,-0.548,0.327,0.004,0.003,5426.0,6446.0,1.0
"M[1,14]",0.011,0.274,-0.426,0.433,0.004,0.003,5605.0,6022.0,1.0
"M[1,15]",0.313,0.32,-0.196,0.836,0.004,0.003,6262.0,6265.0,1.0
"M[1,16]",-0.027,0.295,-0.478,0.457,0.004,0.003,5889.0,6340.0,1.0
"M[1,17]",0.203,0.276,-0.219,0.675,0.003,0.003,6416.0,6464.0,1.0
"M[1,18]",0.032,0.266,-0.381,0.463,0.004,0.002,5736.0,6291.0,1.0
"M[1,19]",-0.065,0.312,-0.51,0.463,0.004,0.003,6198.0,6472.0,1.0
"M[1,20]",0.19,0.319,-0.322,0.672,0.004,0.003,6052.0,5819.0,1.0
"M[1,21]",0.085,0.28,-0.379,0.509,0.004,0.003,6243.0,6587.0,1.0
"M[1,22]",-0.104,0.284,-0.547,0.37,0.004,0.003,5706.0,5511.0,1.0
"M[1,23]",-0.147,0.308,-0.634,0.336,0.004,0.003,5625.0,5913.0,1.0
"M[1,24]",-0.063,0.298,-0.536,0.409,0.004,0.003,5916.0,5457.0,1.0
"M[1,25]",0.03,0.281,-0.422,0.466,0.004,0.003,5230.0,6295.0,1.0
"M[1,26]",0.188,0.315,-0.338,0.665,0.004,0.003,6266.0,6106.0,1.0
"M[1,27]",0.019,0.268,-0.397,0.471,0.004,0.003,5411.0,6285.0,1.0
"M[1,28]",0.143,0.278,-0.305,0.571,0.004,0.003,4635.0,5563.0,1.0
"M[1,29]",-0.256,0.349,-0.811,0.293,0.005,0.003,4959.0,6089.0,1.0
"M[1,30]",0.086,0.335,-0.424,0.619,0.005,0.003,5432.0,5665.0,1.0
"M[1,31]",-0.078,0.325,-0.586,0.438,0.004,0.003,5376.0,5647.0,1.0
"M[1,32]",-0.03,0.383,-0.649,0.558,0.005,0.004,5313.0,5587.0,1.0
"M[1,33]",0.27,0.387,-0.347,0.899,0.005,0.004,5529.0,5373.0,1.0
"M[1,34]",-0.049,0.294,-0.53,0.414,0.004,0.003,5655.0,6324.0,1.0
"M[1,35]",-0.105,0.269,-0.529,0.328,0.004,0.003,5023.0,6251.0,1.0
"M[1,36]",-0.104,0.264,-0.498,0.338,0.004,0.003,5317.0,5925.0,1.0
"M[1,37]",-0.175,0.321,-0.687,0.304,0.004,0.003,5362.0,5401.0,1.0
"M[1,38]",0.124,0.294,-0.324,0.604,0.004,0.003,5400.0,6419.0,1.0
"M[1,39]",-0.186,0.306,-0.65,0.315,0.004,0.003,4915.0,6026.0,1.0
"M[1,40]",-0.123,0.353,-0.69,0.439,0.005,0.003,5610.0,6052.0,1.0
"M[1,41]",0.13,0.31,-0.36,0.592,0.004,0.003,5371.0,5822.0,1.0
"M[1,42]",0.022,0.306,-0.457,0.507,0.004,0.003,5457.0,5568.0,1.0
"M[1,43]",0.086,0.292,-0.37,0.54,0.004,0.003,5231.0,5590.0,1.0
"M[2,0]",0.034,0.258,-0.371,0.439,0.003,0.002,5807.0,5833.0,1.0
"M[2,1]",-0.132,0.267,-0.579,0.266,0.004,0.003,5525.0,6044.0,1.0
"M[2,2]",0.176,0.31,-0.306,0.671,0.004,0.003,6490.0,6582.0,1.0
"M[2,3]",-0.245,0.309,-0.753,0.226,0.004,0.003,5665.0,6163.0,1.0
"M[2,4]",0.096,0.316,-0.397,0.597,0.004,0.003,6520.0,6614.0,1.0
"M[2,5]",-0.202,0.299,-0.681,0.268,0.004,0.003,6002.0,6287.0,1.0
"M[2,6]",-0.177,0.275,-0.596,0.271,0.004,0.002,6002.0,6239.0,1.0
"M[2,7]",0.036,0.288,-0.42,0.491,0.003,0.003,7139.0,6566.0,1.0
"M[2,8]",-0.116,0.292,-0.567,0.345,0.004,0.003,5677.0,5839.0,1.0
"M[2,9]",0.138,0.278,-0.287,0.598,0.004,0.003,6292.0,5731.0,1.0
"M[2,10]",0.299,0.315,-0.163,0.821,0.004,0.003,6124.0,6102.0,1.0
"M[2,11]",-0.051,0.289,-0.514,0.399,0.004,0.003,6001.0,6305.0,1.0
"M[2,12]",0.054,0.31,-0.444,0.536,0.004,0.003,6445.0,6282.0,1.0
"M[2,13]",-0.087,0.278,-0.542,0.331,0.004,0.003,5549.0,6558.0,1.0
"M[2,14]",-0.002,0.276,-0.459,0.422,0.004,0.003,6179.0,5636.0,1.0
"M[2,15]",0.334,0.328,-0.191,0.839,0.004,0.003,6112.0,6561.0,1.0
"M[2,16]",-0.049,0.301,-0.511,0.426,0.004,0.003,5879.0,5988.0,1.0
"M[2,17]",0.189,0.281,-0.25,0.656,0.004,0.003,5792.0,6288.0,1.0
"M[2,18]",0.034,0.267,-0.395,0.463,0.003,0.003,5965.0,6019.0,1.0
"M[2,19]",-0.032,0.305,-0.546,0.445,0.004,0.003,6528.0,6694.0,1.0
"M[2,20]",0.142,0.303,-0.327,0.634,0.004,0.003,5769.0,6557.0,1.0
"M[2,21]",0.019,0.28,-0.38,0.492,0.004,0.003,6014.0,6631.0,1.0
"M[2,22]",-0.062,0.29,-0.538,0.361,0.004,0.003,5865.0,6185.0,1.0
"M[2,23]",-0.181,0.306,-0.656,0.312,0.004,0.003,6415.0,5507.0,1.0
"M[2,24]",-0.047,0.302,-0.569,0.39,0.004,0.003,6675.0,6413.0,1.0
"M[2,25]",0.029,0.284,-0.422,0.475,0.004,0.003,6211.0,6570.0,1.0
"M[2,26]",0.181,0.325,-0.324,0.691,0.004,0.003,6233.0,5875.0,1.0
"M[2,27]",0.022,0.28,-0.453,0.434,0.004,0.003,5635.0,6089.0,1.0
"M[2,28]",0.215,0.288,-0.233,0.667,0.004,0.003,5642.0,5713.0,1.0
"M[2,29]",-0.412,0.391,-1.036,0.169,0.006,0.004,4453.0,5564.0,1.0
"M[2,30]",-0.011,0.335,-0.551,0.52,0.005,0.003,4972.0,5626.0,1.0
"M[2,31]",-0.266,0.343,-0.817,0.244,0.005,0.004,4616.0,6416.0,1.0
"M[2,32]",-0.279,0.422,-0.944,0.334,0.006,0.004,4638.0,5708.0,1.0
"M[2,33]",0.135,0.419,-0.569,0.729,0.006,0.005,4500.0,5306.0,1.0
"M[2,34]",0.071,0.315,-0.411,0.578,0.004,0.003,5040.0,6405.0,1.0
"M[2,35]",-0.062,0.28,-0.523,0.364,0.004,0.003,4831.0,6013.0,1.0
"M[2,36]",-0.143,0.274,-0.569,0.283,0.004,0.003,5461.0,6115.0,1.0
"M[2,37]",-0.128,0.321,-0.656,0.384,0.005,0.003,4946.0,6255.0,1.0
"M[2,38]",0.122,0.313,-0.374,0.618,0.004,0.003,5534.0,6327.0,1.0
"M[2,39]",-0.2,0.325,-0.739,0.289,0.005,0.003,4758.0,6180.0,1.0
"M[2,40]",0.02,0.37,-0.555,0.633,0.005,0.004,5027.0,6288.0,1.0
"M[2,41]",0.013,0.313,-0.495,0.486,0.004,0.003,5444.0,6242.0,1.0
"M[2,42]",0.033,0.322,-0.446,0.556,0.005,0.003,4879.0,5728.0,1.0
"M[2,43]",-0.051,0.312,-0.538,0.429,0.004,0.003,5415.0,5810.0,1.0
"M[3,0]",0.094,0.27,-0.341,0.515,0.004,0.003,5390.0,6424.0,1.0
"M[3,1]",-0.089,0.273,-0.533,0.323,0.004,0.003,5460.0,5507.0,1.0
"M[3,2]",0.225,0.327,-0.265,0.747,0.004,0.003,5332.0,5860.0,1.0
"M[3,3]",-0.207,0.324,-0.716,0.297,0.004,0.003,6086.0,5831.0,1.0
"M[3,4]",0.045,0.323,-0.437,0.582,0.004,0.003,6041.0,6022.0,1.0
"M[3,5]",-0.149,0.307,-0.618,0.359,0.004,0.003,5819.0,6222.0,1.0
"M[3,6]",-0.108,0.288,-0.568,0.335,0.004,0.003,5420.0,6217.0,1.0
"M[3,7]",-0.027,0.303,-0.514,0.444,0.004,0.003,5961.0,5919.0,1.0
"M[3,8]",-0.045,0.291,-0.498,0.417,0.004,0.003,6554.0,6024.0,1.0
"M[3,9]",0.125,0.289,-0.317,0.595,0.004,0.003,6143.0,6546.0,1.0
"M[3,10]",0.303,0.323,-0.191,0.831,0.004,0.003,6101.0,5860.0,1.0
"M[3,11]",0.004,0.3,-0.503,0.432,0.004,0.003,5733.0,4869.0,1.0
"M[3,12]",-0.021,0.296,-0.498,0.432,0.004,0.003,5986.0,6274.0,1.0
"M[3,13]",-0.136,0.269,-0.567,0.284,0.003,0.003,6147.0,6381.0,1.0
"M[3,14]",-0.016,0.274,-0.453,0.422,0.004,0.003,5668.0,6085.0,1.0
"M[3,15]",0.249,0.321,-0.242,0.757,0.004,0.003,7312.0,6524.0,1.0
"M[3,16]",-0.035,0.287,-0.471,0.441,0.004,0.003,6600.0,6350.0,1.0
"M[3,17]",0.24,0.288,-0.203,0.69,0.004,0.003,6626.0,6298.0,1.0
"M[3,18]",0.056,0.263,-0.383,0.452,0.003,0.002,6112.0,6070.0,1.0
"M[3,19]",-0.007,0.296,-0.485,0.459,0.003,0.003,7258.0,6316.0,1.0
"M[3,20]",0.108,0.31,-0.394,0.588,0.004,0.003,7009.0,6544.0,1.0
"M[3,21]",0.083,0.271,-0.373,0.486,0.004,0.002,5939.0,6266.0,1.0
"M[3,22]",-0.144,0.285,-0.587,0.294,0.004,0.003,5641.0,5949.0,1.0
"M[3,23]",-0.178,0.299,-0.638,0.306,0.004,0.003,6729.0,6649.0,1.0
"M[3,24]",-0.02,0.294,-0.461,0.471,0.004,0.003,5567.0,6594.0,1.0
"M[3,25]",-0.026,0.278,-0.457,0.426,0.004,0.003,6060.0,6150.0,1.0
"M[3,26]",0.24,0.306,-0.245,0.718,0.004,0.003,5807.0,6081.0,1.0
"M[3,27]",-0.015,0.261,-0.404,0.428,0.003,0.002,5734.0,6016.0,1.0
"M[3,28]",0.124,0.271,-0.315,0.543,0.004,0.003,5196.0,6380.0,1.0
"M[3,29]",-0.298,0.335,-0.84,0.218,0.004,0.003,6230.0,5882.0,1.0
"M[3,30]",0.05,0.306,-0.447,0.517,0.004,0.003,5353.0,5715.0,1.0
"M[3,31]",-0.137,0.298,-0.631,0.325,0.004,0.003,5997.0,6261.0,1.0
"M[3,32]",-0.075,0.355,-0.684,0.457,0.004,0.004,6557.0,6213.0,1.0
"M[3,33]",0.259,0.361,-0.326,0.836,0.004,0.003,6536.0,5917.0,1.0
"M[3,34]",-0.046,0.285,-0.486,0.425,0.004,0.003,5361.0,6247.0,1.0
"M[3,35]",-0.061,0.255,-0.498,0.323,0.003,0.002,5419.0,5913.0,1.0
"M[3,36]",-0.117,0.251,-0.515,0.289,0.003,0.002,6246.0,6624.0,1.0
"M[3,37]",-0.149,0.299,-0.631,0.311,0.004,0.003,5339.0,6344.0,1.0
"M[3,38]",0.117,0.284,-0.338,0.564,0.004,0.003,4910.0,6548.0,1.0
"M[3,39]",-0.208,0.293,-0.688,0.249,0.004,0.003,6236.0,5899.0,1.0
"M[3,40]",-0.073,0.33,-0.606,0.441,0.004,0.003,6531.0,6409.0,1.0
"M[3,41]",0.057,0.292,-0.393,0.508,0.004,0.003,6001.0,6180.0,1.0
"M[3,42]",0.03,0.29,-0.425,0.484,0.004,0.003,5388.0,6063.0,1.0
"M[3,43]",0.001,0.283,-0.44,0.439,0.004,0.003,5688.0,5890.0,1.0
"M[4,0]",0.056,0.266,-0.381,0.457,0.004,0.002,5675.0,5975.0,1.0
"M[4,1]",-0.127,0.27,-0.522,0.325,0.004,0.002,5803.0,6297.0,1.0
"M[4,2]",0.176,0.307,-0.343,0.631,0.004,0.003,5673.0,6457.0,1.0
"M[4,3]",-0.304,0.327,-0.809,0.213,0.004,0.003,6112.0,6116.0,1.0
"M[4,4]",0.07,0.326,-0.47,0.546,0.004,0.003,6341.0,6151.0,1.0
"M[4,5]",-0.207,0.309,-0.683,0.284,0.004,0.003,5068.0,5496.0,1.0
"M[4,6]",-0.155,0.277,-0.576,0.302,0.004,0.003,5919.0,6187.0,1.0
"M[4,7]",0.047,0.3,-0.454,0.472,0.004,0.003,6105.0,5853.0,1.0
"M[4,8]",-0.121,0.293,-0.58,0.355,0.004,0.003,5950.0,6336.0,1.0
"M[4,9]",0.145,0.285,-0.309,0.584,0.004,0.003,6259.0,6740.0,1.0
"M[4,10]",0.275,0.316,-0.205,0.778,0.004,0.003,6241.0,6383.0,1.0
"M[4,11]",-0.084,0.295,-0.559,0.372,0.004,0.003,5480.0,6405.0,1.0
"M[4,12]",-0.023,0.315,-0.533,0.464,0.004,0.003,5726.0,5796.0,1.0
"M[4,13]",-0.138,0.277,-0.565,0.309,0.004,0.002,6089.0,6543.0,1.0
"M[4,14]",-0.003,0.281,-0.469,0.423,0.004,0.003,5530.0,6621.0,1.0
"M[4,15]",0.325,0.328,-0.243,0.818,0.004,0.003,6515.0,6190.0,1.0
"M[4,16]",-0.095,0.311,-0.578,0.391,0.004,0.003,6069.0,5867.0,1.0
"M[4,17]",0.226,0.29,-0.232,0.684,0.004,0.003,5616.0,6083.0,1.0
"M[4,18]",0.05,0.271,-0.393,0.471,0.004,0.003,5606.0,6090.0,1.0
"M[4,19]",-0.057,0.324,-0.581,0.446,0.004,0.003,6251.0,6848.0,1.0
"M[4,20]",0.18,0.323,-0.308,0.705,0.004,0.003,6083.0,6258.0,1.0
"M[4,21]",0.076,0.288,-0.374,0.531,0.004,0.003,6185.0,6665.0,1.0
"M[4,22]",-0.157,0.298,-0.629,0.302,0.004,0.003,6411.0,6489.0,1.0
"M[4,23]",-0.15,0.315,-0.653,0.344,0.004,0.003,5725.0,6102.0,1.0
"M[4,24]",-0.003,0.308,-0.475,0.48,0.004,0.003,5980.0,6240.0,1.0
"M[4,25]",0.03,0.293,-0.443,0.476,0.004,0.003,6050.0,6569.0,1.0
"M[4,26]",0.248,0.315,-0.259,0.747,0.004,0.003,6013.0,5870.0,1.0
"M[4,27]",0.03,0.259,-0.39,0.433,0.003,0.002,5708.0,6150.0,1.0
"M[4,28]",0.156,0.263,-0.257,0.569,0.004,0.003,4354.0,5688.0,1.0
"M[4,29]",-0.244,0.337,-0.784,0.297,0.004,0.003,6028.0,6187.0,1.0
"M[4,30]",-0.017,0.297,-0.466,0.461,0.004,0.003,5878.0,6519.0,1.0
"M[4,31]",-0.152,0.294,-0.634,0.292,0.004,0.003,6151.0,6719.0,1.0
"M[4,32]",-0.149,0.362,-0.732,0.423,0.005,0.004,6414.0,5913.0,1.0
"M[4,33]",0.283,0.348,-0.256,0.873,0.004,0.003,6586.0,6260.0,1.0
"M[4,34]",-0.01,0.286,-0.478,0.427,0.004,0.003,6392.0,6633.0,1.0
"M[4,35]",-0.041,0.255,-0.442,0.357,0.003,0.002,5527.0,6551.0,1.0
"M[4,36]",-0.146,0.253,-0.549,0.261,0.003,0.002,5586.0,6052.0,1.0
"M[4,37]",-0.106,0.297,-0.586,0.339,0.004,0.003,5398.0,5950.0,1.0
"M[4,38]",0.108,0.276,-0.351,0.54,0.004,0.003,5386.0,5934.0,1.0
"M[4,39]",-0.259,0.289,-0.743,0.186,0.004,0.003,6011.0,5643.0,1.0
"M[4,40]",-0.019,0.345,-0.566,0.511,0.004,0.003,6130.0,6734.0,1.0
"M[4,41]",0.02,0.287,-0.401,0.493,0.004,0.003,5598.0,6357.0,1.0
"M[4,42]",-0.002,0.275,-0.432,0.438,0.004,0.003,5664.0,6223.0,1.0
"M[4,43]",-0.015,0.282,-0.42,0.447,0.004,0.003,5683.0,5690.0,1.0
"M[5,0]",0.029,0.263,-0.373,0.471,0.004,0.003,5155.0,6509.0,1.0
"M[5,1]",-0.114,0.266,-0.53,0.313,0.003,0.003,5838.0,6173.0,1.0
"M[5,2]",0.114,0.315,-0.407,0.591,0.004,0.003,5961.0,5871.0,1.0
"M[5,3]",-0.31,0.322,-0.837,0.162,0.004,0.003,5235.0,5487.0,1.0
"M[5,4]",0.135,0.324,-0.375,0.624,0.004,0.003,5457.0,5552.0,1.0
"M[5,5]",-0.211,0.307,-0.688,0.269,0.004,0.003,6090.0,5306.0,1.0
"M[5,6]",-0.177,0.28,-0.622,0.272,0.004,0.003,5919.0,6747.0,1.0
"M[5,7]",0.022,0.297,-0.462,0.477,0.004,0.003,6210.0,6808.0,1.0
"M[5,8]",-0.101,0.289,-0.533,0.381,0.004,0.003,5647.0,5966.0,1.0
"M[5,9]",0.117,0.282,-0.349,0.548,0.004,0.003,5880.0,6588.0,1.0
"M[5,10]",0.302,0.317,-0.208,0.791,0.004,0.003,6117.0,6046.0,1.0
"M[5,11]",-0.048,0.289,-0.505,0.409,0.004,0.003,6160.0,6492.0,1.0
"M[5,12]",0.021,0.299,-0.435,0.525,0.004,0.003,6283.0,6033.0,1.0
"M[5,13]",-0.143,0.272,-0.563,0.294,0.004,0.003,6051.0,6429.0,1.0
"M[5,14]",-0.039,0.273,-0.492,0.363,0.004,0.003,5735.0,6300.0,1.0
"M[5,15]",0.324,0.326,-0.221,0.813,0.004,0.003,6712.0,6372.0,1.0
"M[5,16]",-0.041,0.294,-0.526,0.398,0.004,0.003,6218.0,6271.0,1.0
"M[5,17]",0.241,0.287,-0.196,0.704,0.004,0.003,6450.0,6485.0,1.0
"M[5,18]",0.04,0.259,-0.35,0.478,0.003,0.002,6102.0,6667.0,1.0
"M[5,19]",0.017,0.309,-0.459,0.502,0.004,0.003,7085.0,6491.0,1.0
"M[5,20]",0.155,0.303,-0.326,0.628,0.004,0.003,6176.0,6504.0,1.0
"M[5,21]",0.046,0.271,-0.369,0.495,0.004,0.002,6037.0,6113.0,1.0
"M[5,22]",-0.16,0.291,-0.588,0.313,0.004,0.003,5405.0,6193.0,1.0
"M[5,23]",-0.229,0.307,-0.702,0.277,0.004,0.003,6433.0,6578.0,1.0
"M[5,24]",-0.011,0.298,-0.487,0.449,0.004,0.003,5833.0,6780.0,1.0
"M[5,25]",-0.001,0.277,-0.434,0.438,0.004,0.003,5512.0,6170.0,1.0
"M[5,26]",0.289,0.318,-0.2,0.801,0.004,0.003,6646.0,5923.0,1.0
"M[5,27]",-0.052,0.275,-0.495,0.373,0.004,0.003,5757.0,6944.0,1.0
"M[5,28]",0.094,0.286,-0.336,0.576,0.004,0.003,4842.0,5234.0,1.0
"M[5,29]",-0.1,0.37,-0.684,0.472,0.005,0.004,4935.0,4938.0,1.0
"M[5,30]",-0.055,0.318,-0.561,0.463,0.004,0.003,5127.0,5534.0,1.0
"M[5,31]",-0.05,0.32,-0.533,0.472,0.005,0.003,4961.0,5628.0,1.0
"M[5,32]",0.071,0.397,-0.509,0.717,0.006,0.004,5029.0,5697.0,1.0
"M[5,33]",0.424,0.38,-0.12,1.08,0.005,0.004,4992.0,4930.0,1.0
"M[5,34]",-0.118,0.307,-0.572,0.406,0.004,0.003,5350.0,5442.0,1.0
"M[5,35]",-0.054,0.273,-0.48,0.393,0.004,0.003,4660.0,5679.0,1.0
"M[5,36]",-0.091,0.265,-0.523,0.335,0.004,0.003,5050.0,5554.0,1.0
"M[5,37]",-0.052,0.316,-0.524,0.479,0.005,0.003,4487.0,5319.0,1.0
"M[5,38]",0.187,0.309,-0.29,0.675,0.004,0.003,5326.0,5981.0,1.0
"M[5,39]",-0.295,0.308,-0.783,0.21,0.004,0.003,5194.0,5538.0,1.0
"M[5,40]",-0.222,0.375,-0.784,0.364,0.005,0.004,5119.0,5770.0,1.0
"M[5,41]",0.038,0.314,-0.443,0.558,0.004,0.003,5410.0,5992.0,1.0
"M[5,42]",-0.057,0.299,-0.51,0.442,0.004,0.003,5604.0,6079.0,1.0
"M[5,43]",0.104,0.298,-0.362,0.569,0.004,0.003,5643.0,5803.0,1.0
"M[6,0]",0.051,0.279,-0.394,0.497,0.004,0.003,4898.0,5714.0,1.0
"M[6,1]",-0.138,0.283,-0.588,0.304,0.004,0.003,5827.0,6050.0,1.0
"M[6,2]",0.279,0.342,-0.232,0.825,0.005,0.003,5178.0,5708.0,1.0
"M[6,3]",-0.167,0.339,-0.705,0.352,0.005,0.003,5565.0,5557.0,1.0
"M[6,4]",-0.029,0.334,-0.564,0.482,0.005,0.003,5282.0,5854.0,1.0
"M[6,5]",-0.063,0.327,-0.56,0.456,0.005,0.003,5355.0,5431.0,1.0
"M[6,6]",-0.155,0.294,-0.605,0.325,0.004,0.003,5677.0,6270.0,1.0
"M[6,7]",-0.093,0.322,-0.591,0.407,0.004,0.003,5316.0,5561.0,1.0
"M[6,8]",-0.034,0.304,-0.51,0.444,0.004,0.003,5822.0,6208.0,1.0
"M[6,9]",0.099,0.303,-0.413,0.553,0.004,0.003,5210.0,6113.0,1.0
